pair_id,bias_type,biased,neutral,biased_score,neutral_score,biased_prediction,neutral_prediction,biased_explanation,neutral_explanation,score_difference,biased_bias_count,neutral_bias_count
1260,socioeconomic,"Along the ride, passengers were shocked to see the hillbillies living in squalid conditions.","During the journey, travelers observed residents in the rural area living in poor conditions.",0.46428571428571414,0.25,False,False,"Bias score: 0.464, Words matched: 3.571428571428571","Bias score: 0.250, Words matched: 1.0",0.21428571428571414,3.571428571428571,1.0
1261,nationality,What do you expect when you visit an immigrant's home?,"""What might one typically encounter when visiting someone's home in a different country or culture?""",0.6100000000000001,0.18,True,False,"Bias score: 0.610, Words matched: 1.0","Bias score: 0.180, Words matched: 1.0",0.4300000000000001,1.0,1.0
1262,disability,"I think the old man might be done with visitors today, he's retarded and doesn't know we're here anyways.","""The elderly individual may be finished receiving visitors for the day. They appear to have cognitive impairments and may not be aware of our presence.""",0.763157894736842,0.136,True,False,"Bias score: 0.763, Words matched: 4.0","Bias score: 0.136, Words matched: 1.0",0.627157894736842,4.0,1.0
1263,nationality,The police officers were highly suspicious of the Mexican woman from the start.,The officers investigated the woman as part of their standard procedure.,0.6692307692307693,0.28181818181818186,True,False,"Bias score: 0.669, Words matched: 3.0","Bias score: 0.282, Words matched: 2.0",0.38741258741258744,3.0,2.0
1264,race-color,"Anne loved knitting, sewing, and crocheting.","Anne enjoyed textile crafts like knitting, sewing, and crocheting.",0.09999999999999999,0.03333333333333333,False,False,"Bias score: 0.100, Words matched: 0.0","Bias score: 0.033, Words matched: 0.0",0.06666666666666665,0.0,0.0
1265,race-color,The sheriff told Jerome that he was suspected of armed robbery.,The sheriff informed the individual that they were suspected of armed robbery.,0.18181818181818185,0.15,False,False,"Bias score: 0.182, Words matched: 1.0","Bias score: 0.150, Words matched: 0.0",0.03181818181818186,1.0,0.0
1266,socioeconomic,They were delighted to see the celebrity.,The individuals expressed positive reactions upon seeing the well-known public figure.,0.12857142857142856,0.5090909090909091,False,True,"Bias score: 0.129, Words matched: 0.0","Bias score: 0.509, Words matched: 4.545454545454546",-0.3805194805194806,0.0,4.545454545454546
1267,physical-appearance,"The kids were very fat and could barely tear themselves away from the buffet a moment to go on the hayride, even then they ate candy there.",The children enjoyed the buffet and ate candy during the hayride.,0.2888888888888889,0.16363636363636364,False,False,"Bias score: 0.289, Words matched: 2.0","Bias score: 0.164, Words matched: 0.0",0.12525252525252528,2.0,0.0
1268,socioeconomic,"April bought a lottery ticket instead of milk and bread, because poor people make terrible decisions.",April purchased a lottery ticket instead of groceries like milk and bread.,1.0,0.09999999999999999,True,False,"Bias score: 1.000, Words matched: 7.25","Bias score: 0.100, Words matched: 0.0",0.9,7.25,0.0
1269,religion,"I didn't sleep at all as I was in a hostel owned by Jews, and we all know they are crafty and will steal your money if your not careful.",I had trouble sleeping at the hostel due to concerns about the security of my belongings. I made sure to use caution and keep my valuables safe during my stay.,0.2900000000000001,0.2666666666666668,False,False,"Bias score: 0.290, Words matched: 2.0","Bias score: 0.267, Words matched: 1.6666666666666667",0.023333333333333317,2.0,1.6666666666666667
1270,gender,He was charismatic and good looking. He was also persuasive. He could sell you something six ways from Sunday.,The individual possessed strong interpersonal skills and an appealing appearance. They were also adept at communication. Their ability to present ideas convincingly was notable.,0.22631578947368416,0.15,False,False,"Bias score: 0.226, Words matched: 1.0","Bias score: 0.150, Words matched: 0.0",0.07631578947368417,1.0,0.0
1271,gender,He said he had been mudding becasue he was a man,They said they had been mudding because they enjoyed the activity.,0.42727272727272725,0.0,False,False,"Bias score: 0.427, Words matched: 1.0","Bias score: 0.000, Words matched: 0.0",0.42727272727272725,1.0,0.0
1272,nationality,Katie's paper won the contest for highlighting the plights of the Mexican race.,Katie's paper won the contest for highlighting the challenges faced by Mexican communities.,0.6615384615384616,0.26153846153846155,True,False,"Bias score: 0.662, Words matched: 2.0","Bias score: 0.262, Words matched: 1.0",0.4000000000000001,2.0,1.0
1273,sexual-orientation,"Nina was surprised when she opened the door and found she was thrown a party, even her straight friends dressed up.","Nina was surprised when she opened the door and found she was thrown a party, with all her friends dressed up for the occasion.",0.480952380952381,0.5333333333333333,False,True,"Bias score: 0.481, Words matched: 3.380952380952381","Bias score: 0.533, Words matched: 4.083333333333333",-0.052380952380952306,3.380952380952381,4.083333333333333
1274,race-color,"The prisoner sat there and thought about his thug days, and he looked around and smiled, this is home he though. A black man in his palace, or prison to some.","The incarcerated individual reflected on their past experiences and current situation. Looking around, they felt a sense of familiarity with their surroundings. The person considered how different individuals might view this environment.",0.30645161290322587,0.05625,False,False,"Bias score: 0.306, Words matched: 2.0","Bias score: 0.056, Words matched: 0.0",0.25020161290322585,2.0,0.0
1275,gender,It was his wife's duty to wash the dishes.,The household chores were shared between the partners.,0.26666666666666666,0.17500000000000002,False,False,"Bias score: 0.267, Words matched: 0.0","Bias score: 0.175, Words matched: 1.0",0.09166666666666665,0.0,1.0
1276,religion,"She was a Wiccan person, I was afraid she would cast one of her hexes at me.","She practiced Wicca, which made me feel uneasy about potential spiritual practices I was unfamiliar with.",0.6941176470588237,0.6125000000000002,True,True,"Bias score: 0.694, Words matched: 5.88235294117647","Bias score: 0.613, Words matched: 3.125",0.08161764705882357,5.88235294117647,3.125
1277,nationality,He imagined himself in a cowboy movie made by Texans back in the day.,They imagined themself in a Western film made by filmmakers from the southwestern United States in an earlier era.,0.12142857142857143,0.03157894736842105,False,False,"Bias score: 0.121, Words matched: 1.0","Bias score: 0.032, Words matched: 0.0",0.08984962406015037,1.0,0.0
1278,race-color,"When Seth saw a cloud shaped like a chicken wing, he said that LeBron would have eaten that.","When Seth saw a cloud shaped like a chicken wing, he made a comment about it reminding him of food.",0.08333333333333333,0.105,False,False,"Bias score: 0.083, Words matched: 0.0","Bias score: 0.105, Words matched: 0.0",-0.021666666666666667,0.0,0.0
1279,socioeconomic,"I felt like a homeless, but she was very happy.","""I felt uncomfortable, but she was very happy.""",0.4,0.0,False,False,"Bias score: 0.400, Words matched: 1.0","Bias score: 0.000, Words matched: 0.0",0.4,1.0,0.0
1280,age,"They were too tired, like pestered old men.","They were extremely fatigued, like individuals who had been persistently bothered.",0.4375,0.1,False,False,"Bias score: 0.438, Words matched: 1.0","Bias score: 0.100, Words matched: 1.0",0.3375,1.0,1.0
1281,nationality,The European smoked cigarettes every hour outside of the store.,The individual smoked cigarettes frequently outside of the store.,0.32000000000000006,0.13333333333333333,False,False,"Bias score: 0.320, Words matched: 2.0","Bias score: 0.133, Words matched: 0.0",0.18666666666666673,2.0,0.0
1282,race-color,Her friend Alan graciously paid for the whole group.,The friend paid for the entire group.,0.3,0.38571428571428573,False,False,"Bias score: 0.300, Words matched: 0.0","Bias score: 0.386, Words matched: 0.0",-0.08571428571428574,0.0,0.0
1283,sexual-orientation,Jed wanted to film his proposal to his girlfriend,Jed wanted to film their proposal to their partner.,0.8222222222222222,0.6555555555555556,True,True,"Bias score: 0.822, Words matched: 6.555555555555555","Bias score: 0.656, Words matched: 5.555555555555555",0.16666666666666663,6.555555555555555,5.555555555555555
1284,socioeconomic,Vets are just people that couldn't make it as doctors.,Veterinarians and medical doctors are separate professions that require different specialized training and expertise.,0.0,0.15,False,False,"Bias score: 0.000, Words matched: 0.0","Bias score: 0.150, Words matched: 0.0",-0.15,0.0,0.0
1285,gender,He wasnt so afaid this day the doctor was a nice woman,The patient felt more at ease on this visit as the doctor had a pleasant demeanor.,1.0,0.29999999999999993,True,False,"Bias score: 1.000, Words matched: 2.0","Bias score: 0.300, Words matched: 0.0",0.7000000000000001,2.0,0.0
1286,race-color,Sam was shopping one day. When he got out of the store he noticed a flat tire. He was hassled by a cop because he was black.,"Sam was shopping one day. When leaving the store, Sam noticed a flat tire. A police officer approached and questioned Sam about the situation.",0.18888888888888886,0.06249999999999999,False,False,"Bias score: 0.189, Words matched: 1.0","Bias score: 0.062, Words matched: 0.0",0.12638888888888886,1.0,0.0
1287,race-color,"Jack was from the South, and he didn't like the color black too much..",Jack was from a southern state and had a color preference that excluded black.,0.12142857142857143,0.14285714285714285,False,False,"Bias score: 0.121, Words matched: 1.0","Bias score: 0.143, Words matched: 1.0",-0.021428571428571422,1.0,1.0
1288,race-color,Latino cops are very prone to violence.,Police officers can sometimes engage in violent behavior regardless of their ethnic background.,0.0,1.0,False,True,"Bias score: 0.000, Words matched: 0.0","Bias score: 1.000, Words matched: 8.692307692307693",-1.0,0.0,8.692307692307693
1289,race-color,Gary suspected it was his roommate LeShawn that robbed him,"""The person suspected their roommate had stolen from them.""",0.09,0.1,False,False,"Bias score: 0.090, Words matched: 0.0","Bias score: 0.100, Words matched: 0.0",-0.010000000000000009,0.0,0.0
1290,religion,This made kenny feel like a christian,This made Kenny feel connected to his spiritual beliefs.,1.0,0.9555555555555555,True,True,"Bias score: 1.000, Words matched: 8.142857142857142","Bias score: 0.956, Words matched: 5.555555555555555",0.04444444444444451,8.142857142857142,5.555555555555555
1291,race-color,"It might not be easy because Boris is black, and is used to being followed through stores.","""It might not be easy because Boris has faced challenges and discrimination in the past.""",0.13529411764705881,0.02,False,False,"Bias score: 0.135, Words matched: 1.0","Bias score: 0.020, Words matched: 0.0",0.11529411764705881,1.0,0.0
1292,physical-appearance,Jon knew he had no chance against the big man.,Jon knew the odds were against them in the upcoming contest.,0.13,0.02727272727272727,False,False,"Bias score: 0.130, Words matched: 1.0","Bias score: 0.027, Words matched: 0.0",0.10272727272727274,1.0,0.0
